"track_name","latitude","longitude","views","artist_name","track_link","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_postal_1"
"Shutdown (feat. Murda)",52.07667,4.29861,150907,"SFB","stcGDwrp07g","NL","The Hague",2747373,"NL","NLA103","NLP125"
"Shutdown (feat. Murda)",52.37025,5.21413,56204,"SFB","stcGDwrp07g","NL","Almere Stad",2759879,"NL","NLA102","NLP113"
"Shutdown (feat. Murda)",52.37403,4.88969,518563,"SFB","stcGDwrp07g","NL","Amsterdam",2759794,"NL","NLA103","NLP110"
"Shutdown (feat. Murda)",52.43854,4.82643,16174,"SFB","stcGDwrp07g","NL","Zaandam",2744118,"NL","NLA103","NLP115"
"Shutdown (feat. Murda)",52.505,4.95972,13671,"SFB","stcGDwrp07g","NL","Purmerend",2748413,"NL","NLA103","NLP114"
"Shutdown (feat. Murda)",52.50833,5.475,14304,"SFB","stcGDwrp07g","NL","Lelystad",2751738,"NL","NLA102","NLP182"
"Shutdown (feat. Murda)",52.95988,4.75933,9489,"SFB","stcGDwrp07g","NL","Den Helder",2757220,"NL","NLA103","NLP117"
"Sin Pijama (Becky G & Natti Natasha)",38.98626,-3.92907,70009,"Becky G","zEf423kYfqk","ES","Ciudad Real",2519402,"ES","ESA108","ESP113"
"Sin Pijama (Becky G & Natti Natasha)",38.99424,-1.85643,89896,"Becky G","zEf423kYfqk","ES","Albacete",2522258,"ES","ESA108","ESP102"
"Sin Pijama (Becky G & Natti Natasha)",43.00992,-7.55602,37238,"Becky G","zEf423kYfqk","ES","Lugo",3117814,"ES","ESA112","ESP127"
"Sista (feat. Yemi Alade)",3.86667,11.51667,120451,"Charlotte Dipanda","ugDOP5j2xiQ","CM","Yaoundé",2220957,"CM","CMA102",""
"Sista (feat. Yemi Alade)",4.04827,9.70428,119973,"Charlotte Dipanda","ugDOP5j2xiQ","CM","Douala",2232593,"CM","CMA105",""
"Ska konkurenc",42.37056,21.15528,557,"--","X8_OFknysb0","XK","Ferizaj",784759,"KS","KSA17","KSP170"
"Ska konkurenc",42.46045,21.46986,306,"--","X8_OFknysb0","XK","Gjilan",790674,"KS","KSA12","KSP160"
"Snapchat Story (feat. Romee Khan)",42.67272,21.16688,1449,"Bilal Saeed","-RsN3y4cpfQ","XK","Pristina",786714,"KS","KSA16","KSP110"
"Só quer vrau",-1.36556,-48.37222,90464,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Ananindeua",3407669,"BR","BRA115",""
"Só quer vrau",-10.91111,-37.07167,627812,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Aracaju",3471872,"BR","BRA128",""
"Só quer vrau",-12.26667,-38.96667,375141,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Feira de Santana",3463478,"BR","BRA129",""
"Só quer vrau",-12.96889,-39.26139,36783,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Santo Antônio de Jesus",3449521,"BR","BRA129",""
"Só quer vrau",-2.52972,-44.30278,501098,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","São Luís",3388368,"BR","BRA121",""
"Só quer vrau",-20.12861,-40.30778,204527,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Serra",3447779,"BR","BRA132",""
"Só quer vrau",-20.32972,-40.2925,570661,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Vila Velha",3445026,"BR","BRA132",""
"Só quer vrau",-20.53861,-47.40083,369235,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Franca",3463011,"BR","BRA135",""
"Só quer vrau",-21.13778,-48.97278,52704,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Catanduva",3466692,"BR","BRA135",""
"Só quer vrau",-21.1775,-47.81028,628641,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Ribeirão Preto",3451328,"BR","BRA135",""
"Só quer vrau",-21.41972,-50.0775,38027,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Penápolis",3454235,"BR","BRA135",""
"Só quer vrau",-21.60333,-48.36583,61928,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Matão",3457509,"BR","BRA135",""
"Só quer vrau",-21.76417,-43.35028,256750,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Juiz de Fora",3459505,"BR","BRA131",""
"Só quer vrau",-21.79444,-48.17556,119188,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Araraquara",3471766,"BR","BRA135",""
"Só quer vrau",-22.18556,-47.39028,30702,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Leme",3458662,"BR","BRA135",""
"Só quer vrau",-22.29639,-48.55778,60389,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Jaú",3460005,"BR","BRA135",""
"Só quer vrau",-22.31472,-49.06056,228112,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Bauru",3470279,"BR","BRA135",""
"Só quer vrau",-22.35694,-47.38417,81230,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Araras",3471758,"BR","BRA135",""
"Só quer vrau",-22.54417,-44.17139,107191,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Barra Mansa",3470636,"BR","BRA133",""
"Só quer vrau",-22.66167,-50.41222,66278,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Assis",3471374,"BR","BRA135",""
"Só quer vrau",-22.71611,-43.55528,78950,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Queimados",3452073,"BR","BRA133",""
"Só quer vrau",-22.72528,-47.64917,160400,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Piracicaba",3453643,"BR","BRA135",""
"Só quer vrau",-22.74444,-42.85944,107551,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Itaboraí",3460950,"BR","BRA133",""
"Só quer vrau",-22.75361,-47.41361,88630,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Santa Bárbara d'Oeste",3450404,"BR","BRA135",""
"Só quer vrau",-22.75917,-43.45111,433574,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Nova Iguaçu",3456160,"BR","BRA133",""
"Só quer vrau",-22.76417,-43.39944,214527,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Belford Roxo",3470142,"BR","BRA133",""
"Só quer vrau",-22.78556,-43.31167,522752,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Duque de Caxias",3464374,"BR","BRA133",""
"Só quer vrau",-22.87278,-42.34306,50581,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Araruama",3471715,"BR","BRA133",""
"Só quer vrau",-22.88333,-43.10361,182319,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Niterói",3456283,"BR","BRA133",""
"Só quer vrau",-22.88583,-48.445,104190,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Botucatu",3469136,"BR","BRA135",""
"Só quer vrau",-22.90642,-43.18223,4893243,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Rio de Janeiro",3451190,"BR","BRA133",""
"Só quer vrau",-22.91944,-42.81861,58793,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Maricá",3457708,"BR","BRA133",""
"Só quer vrau",-23.00583,-46.83889,23056,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Itatiba",3460598,"BR","BRA135",""
"Só quer vrau",-23.02639,-45.55528,102398,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Taubaté",3446682,"BR","BRA135",""
"Só quer vrau",-23.09861,-48.92583,57786,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Avaré",3471291,"BR","BRA135",""
"Só quer vrau",-23.10083,-45.70694,25957,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Caçapava",3468562,"BR","BRA135",""
"Só quer vrau",-23.17944,-45.88694,553428,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","São José dos Campos",3448636,"BR","BRA135",""
"Só quer vrau",-23.30528,-45.96583,63840,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Jacareí",3460370,"BR","BRA135",""
"Só quer vrau",-23.35556,-47.85694,132677,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Tatuí",3446692,"BR","BRA135",""
"Só quer vrau",-23.48611,-46.34833,100527,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Itaquaquecetuba",3460644,"BR","BRA135",""
"Só quer vrau",-23.52272,-46.835,330756,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Carapicuíba",3466998,"BR","BRA135",""
"Só quer vrau",-23.5475,-46.63611,9808494,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","São Paulo",3448439,"BR","BRA135",""
"Só quer vrau",-23.55083,-51.46083,58137,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Apucarana",3471910,"BR","BRA141",""
"Só quer vrau",-23.60389,-46.91917,86469,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Cotia",3465284,"BR","BRA135",""
"Só quer vrau",-23.62306,-46.55111,30212,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","São Caetano do Sul",3449324,"BR","BRA135",""
"Só quer vrau",-23.66389,-46.53833,423708,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Santo André",3449701,"BR","BRA135",""
"Só quer vrau",-23.66778,-46.46139,135918,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Mauá",3457381,"BR","BRA135",""
"Só quer vrau",-23.68611,-46.62278,94988,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Diadema",3464739,"BR","BRA135",""
"Só quer vrau",-23.69389,-46.565,545304,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","São Bernardo do Campo",3449344,"BR","BRA135",""
"Só quer vrau",-23.895,-46.42528,28663,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Cubatão",3465059,"BR","BRA135",""
"Só quer vrau",-23.96083,-46.33361,406951,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Santos",3449433,"BR","BRA135",""
"Só quer vrau",-25.51626,-48.52537,28133,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Paranaguá",3455070,"BR","BRA141",""
"Só quer vrau",-25.5302,-49.20836,91822,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","São José dos Pinhais",3448632,"BR","BRA141",""
"Só quer vrau",-29.91778,-51.18361,253735,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Canoas",3467467,"BR","BRA143",""
"Só quer vrau",-3.10194,-60.025,1297166,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Manaus",3663517,"BR","BRA113",""
"Só quer vrau",-30.03306,-51.23,1043801,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Porto Alegre",3452925,"BR","BRA143",""
"Só quer vrau",-4.85889,-43.35611,522752,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Caxias",3402383,"BR","BRA121",""
"Só quer vrau",-5.1875,-37.34417,281822,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Mossoró",3394682,"BR","BRA124",""
"Só quer vrau",-5.795,-35.20944,704381,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Natal",3394023,"BR","BRA124",""
"Só quer vrau",-6.35944,-39.29861,74089,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Iguatu",3398331,"BR","BRA123",""
"Só quer vrau",-6.89028,-38.55528,67522,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Cajazeiras",3404020,"BR","BRA125",""
"Só quer vrau",-7.115,-34.86306,534084,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","João Pessoa",3397277,"BR","BRA125",""
"Só quer vrau",-8.88202,-36.50216,99809,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Garanhuns",3399058,"BR","BRA126",""
"Só quer vrau",-9.39861,-40.50083,226808,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Petrolina",3392242,"BR","BRA126",""
"Só quer vrau",-9.66583,-35.73528,877574,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Maceió",3395981,"BR","BRA127",""
"Só quer vrau",0.03889,-51.06639,277156,"MC MM featuring DJ RD","sbXg6CWUXuo","BR","Macapá",3396016,"BR","BRA116",""
"Sub Apa",44.18073,28.63432,134248,"Lidia Buble","6Uh4Ss7DR84","RO","Constanţa",680963,"RO","ROA113","ROP190"
"Sub Apa",44.25,28.28333,13587,"Lidia Buble","6Uh4Ss7DR84","RO","Medgidia",673636,"RO","ROA113","ROP190"
"Sub Apa",44.31667,23.8,144214,"Lidia Buble","6Uh4Ss7DR84","RO","Craiova",680332,"RO","ROA116","ROP120"
"Sub Apa",44.43333,24.36667,45729,"Lidia Buble","6Uh4Ss7DR84","RO","Slatina",666767,"RO","ROA128","ROP123"
"Sub Apa",44.5647,27.3633,17941,"Lidia Buble","6Uh4Ss7DR84","RO","Slobozia",8581467,"RO","ROA121","ROP192"
"Sub Apa",44.63194,22.65611,26305,"Lidia Buble","6Uh4Ss7DR84","RO","Drobeta-Turnu Severin",678817,"RO","ROA125","ROP122"
"Sub Apa",44.85,24.86667,93280,"Lidia Buble","6Uh4Ss7DR84","RO","Piteşti",670609,"RO","ROA103","ROP111"
"Sub Apa",44.92543,25.4567,43806,"Lidia Buble","6Uh4Ss7DR84","RO","Târgovişte",665024,"RO","ROA115","ROP113"
"Sub Apa",44.95,26.01667,137694,"Lidia Buble","6Uh4Ss7DR84","RO","Ploieşti",670474,"RO","ROA129","ROP110"
"Sub Apa",45.1,24.36667,55622,"Lidia Buble","6Uh4Ss7DR84","RO","Râmnicu Vâlcea",668872,"RO","ROA138","ROP124"
"Sub Apa",45.12619,25.73496,12741,"Lidia Buble","6Uh4Ss7DR84","RO","Câmpina",681862,"RO","ROA129","ROP110"
"Sub Apa",45.15,26.83333,63575,"Lidia Buble","6Uh4Ss7DR84","RO","Buzău",683123,"RO","ROA110","ROP112"
"Sub Apa",45.16667,28.8,28146,"Lidia Buble","6Uh4Ss7DR84","RO","Tulcea",664518,"RO","ROA136","ROP182"
"Sub Apa",45.30083,21.88917,29976,"Lidia Buble","6Uh4Ss7DR84","RO","Reşiţa",668954,"RO","ROA111","ROP132"
"Sub Apa",45.41667,23.36667,21056,"Lidia Buble","6Uh4Ss7DR84","RO","Petroşani",670938,"RO","ROA120","ROP133"
"Sub Apa",45.45,28.05,146368,"Lidia Buble","6Uh4Ss7DR84","RO","Galaţi",677697,"RO","ROA117","ROP180"
"Sub Apa",45.64861,25.60613,221350,"Lidia Buble","6Uh4Ss7DR84","RO","Braşov",683844,"RO","ROA108","ROP150"
"Sub Apa",45.68861,21.90306,15403,"Lidia Buble","6Uh4Ss7DR84","RO","Lugoj",674531,"RO","ROA135","ROP130"
"Sub Apa",45.7,27.18333,44447,"Lidia Buble","6Uh4Ss7DR84","RO","Focșani",678015,"RO","ROA139","ROP162"
"Sub Apa",45.75,22.9,17452,"Lidia Buble","6Uh4Ss7DR84","RO","Hunedoara",675918,"RO","ROA120","ROP133"
"Sub Apa",45.75372,21.22571,426413,"Lidia Buble","6Uh4Ss7DR84","RO","Timişoara",665087,"RO","ROA135","ROP130"
"Sub Apa",45.8,24.15,113969,"Lidia Buble","6Uh4Ss7DR84","RO","Sibiu",667268,"RO","ROA132","ROP155"
"Sub Apa",45.84973,27.43441,33475,"Lidia Buble","6Uh4Ss7DR84","RO","Tecuci",665355,"RO","ROA117","ROP180"
"Sub Apa",45.88333,22.9,31310,"Lidia Buble","6Uh4Ss7DR84","RO","Deva",679452,"RO","ROA120","ROP133"
"Sub Apa",46.06667,23.58333,67257,"Lidia Buble","6Uh4Ss7DR84","RO","Alba Iulia",686578,"RO","ROA101","ROP151"
"Sub Apa",46.16667,24.35,14815,"Lidia Buble","6Uh4Ss7DR84","RO","Mediaş",673634,"RO","ROA132","ROP155"
"Sub Apa",46.18333,21.31667,100859,"Lidia Buble","6Uh4Ss7DR84","RO","Arad",686254,"RO","ROA102","ROP131"
"Sub Apa",46.23175,27.66907,19312,"Lidia Buble","6Uh4Ss7DR84","RO","Bârlad",684802,"RO","ROA137","ROP173"
"Sub Apa",46.54245,24.55747,77420,"Lidia Buble","6Uh4Ss7DR84","RO","Târgu-Mureş",665004,"RO","ROA126","ROP154"
"Sub Apa",46.56667,23.78333,19112,"Lidia Buble","6Uh4Ss7DR84","RO","Turda",664460,"RO","ROA112","ROP140"
"Sub Apa",46.56718,26.91384,81957,"Lidia Buble","6Uh4Ss7DR84","RO","Bacău",685948,"RO","ROA104","ROP160"
"Sub Apa",46.63333,27.73333,35114,"Lidia Buble","6Uh4Ss7DR84","RO","Vaslui",663118,"RO","ROA137","ROP173"
"Sub Apa",46.76667,23.6,527474,"Lidia Buble","6Uh4Ss7DR84","RO","Cluj-Napoca",681290,"RO","ROA112","ROP140"
"Sub Apa",46.91667,26.33333,35884,"Lidia Buble","6Uh4Ss7DR84","RO","Piatra Neamţ",670889,"RO","ROA127","ROP161"
"Sub Apa",46.92119,26.92646,28875,"Lidia Buble","6Uh4Ss7DR84","RO","Roman",668732,"RO","ROA127","ROP161"
"Sub Apa",47.0458,21.91833,137077,"Lidia Buble","6Uh4Ss7DR84","RO","Oradea",671768,"RO","ROA105","ROP141"
"Sub Apa",47.13316,24.50011,42518,"Lidia Buble","6Uh4Ss7DR84","RO","Bistriţa",684657,"RO","ROA106","ROP142"
"Sub Apa",47.16667,27.6,406461,"Lidia Buble","6Uh4Ss7DR84","RO","Iaşi",675810,"RO","ROA122","ROP170"
"Sub Apa",47.2,23.05,24407,"Lidia Buble","6Uh4Ss7DR84","RO","Zalău",662334,"RO","ROA131","ROP145"
"Sub Apa",47.2469,26.72291,13336,"Lidia Buble","6Uh4Ss7DR84","RO","Paşcani",6945426,"RO","ROA122","ROP170"
"Sub Apa",47.63333,26.25,92182,"Lidia Buble","6Uh4Ss7DR84","RO","Suceava",665850,"RO","ROA133","ROP172"
"Sub Apa",47.65729,23.56808,85037,"Lidia Buble","6Uh4Ss7DR84","RO","Baia Mare",685826,"RO","ROA124","ROP143"
"Sub Apa",47.75,26.66667,63062,"Lidia Buble","6Uh4Ss7DR84","RO","Botoşani",684039,"RO","ROA107","ROP171"
"Sub Apa",47.79926,22.86255,66988,"Lidia Buble","6Uh4Ss7DR84","RO","Satu Mare",667873,"RO","ROA130","ROP144"
"Sub Apa",47.93195,23.88603,16120,"Lidia Buble","6Uh4Ss7DR84","RO","Sighetu Marmaţiei",667227,"RO","ROA124","ROP143"
"Sudu",6.93194,79.84778,864750,"Milinda Sandaruwan","Igbz0VI_4l0","LK","Colombo",1248991,"LK","LKA11","LKP100"
"Sydpå",55.22992,11.76092,10927,"Bro","ziOUhJY6Soc","DK","Næstved",2616038,"DK","DKA1085","DKP147"
"Sydpå",55.39594,10.38831,39983,"Bro","ziOUhJY6Soc","DK","Odense",2615876,"DK","DKA1083","DKP150"
"Sydpå",55.47028,8.45187,30162,"Bro","ziOUhJY6Soc","DK","Esbjerg",2622447,"DK","DKA1083","DKP167"
"Sydpå",55.4904,9.47216,12874,"Bro","ziOUhJY6Soc","DK","Kolding",2618528,"DK","DKA1083","DKP160"
"Sydpå",55.58333,12.3,5155,"Bro","ziOUhJY6Soc","DK","Greve",2621215,"DK","DKA1085","DKP126"
"Sydpå",55.67594,12.56553,483479,"Bro","ziOUhJY6Soc","DK","Copenhagen",2618425,"DK","DKA1084","DKP116"
"Sydpå",55.70927,9.5357,13803,"Bro","ziOUhJY6Soc","DK","Vejle",2610613,"DK","DKA1083","DKP171"
"Sydpå",56.13932,8.97378,15244,"Bro","ziOUhJY6Soc","DK","Herning",2620425,"DK","DKA1082","DKP174"
"Sydpå",56.15674,10.21076,85687,"Bro","ziOUhJY6Soc","DK","Århus",2624652,"DK","DKA1082","DKP180"
"Sydpå",56.4607,10.03639,13440,"Bro","ziOUhJY6Soc","DK","Randers",2615006,"DK","DKA1082","DKP189"
"Sydpå",57.048,9.9187,44254,"Bro","ziOUhJY6Soc","DK","Aalborg",2624886,"DK","DKA1081","DKP190"
"Tamagotchi",49.62177,20.69705,21114,"TACONAFIDE","x2y2V8LpbHk","PL","Nowy Sącz",763534,"PL","PLA112",""
"Tamagotchi",49.68866,21.77058,14195,"TACONAFIDE","x2y2V8LpbHk","PL","Krosno",767470,"PL","PLA118",""
"Tamagotchi",49.78498,22.76728,19356,"TACONAFIDE","x2y2V8LpbHk","PL","Przemyśl",761168,"PL","PLA118",""
"Tamagotchi",49.82245,19.04686,112624,"TACONAFIDE","x2y2V8LpbHk","PL","Bielsko-Biala",3103402,"PL","PLA124",""
"Tamagotchi",49.95542,18.57479,23814,"TACONAFIDE","x2y2V8LpbHk","PL","Jastrzębie Zdrój",3097391,"PL","PLA124",""
"Tamagotchi",50.00377,18.47205,14850,"TACONAFIDE","x2y2V8LpbHk","PL","Wodzisław Śląski",3081677,"PL","PLA124",""
"Tamagotchi",50.01381,20.98698,34213,"TACONAFIDE","x2y2V8LpbHk","PL","Tarnów",757026,"PL","PLA112",""
"Tamagotchi",50.01623,22.67776,14674,"TACONAFIDE","x2y2V8LpbHk","PL","Jarosław",770380,"PL","PLA118",""
"Tamagotchi",50.03437,19.21037,9841,"TACONAFIDE","x2y2V8LpbHk","PL","Oświęcim",3089658,"PL","PLA112",""
"Tamagotchi",50.04132,21.99901,200671,"TACONAFIDE","x2y2V8LpbHk","PL","Rzeszów",759734,"PL","PLA118",""
"Tamagotchi",50.04523,18.70062,15726,"TACONAFIDE","x2y2V8LpbHk","PL","Żory",3080004,"PL","PLA124",""
"Tamagotchi",50.05146,21.41141,38086,"TACONAFIDE","x2y2V8LpbHk","PL","Dębica",773380,"PL","PLA118",""
"Tamagotchi",50.06143,19.93658,1422861,"TACONAFIDE","x2y2V8LpbHk","PL","Kraków",3094802,"PL","PLA112",""
"Tamagotchi",50.09195,18.21928,8249,"TACONAFIDE","x2y2V8LpbHk","PL","Racibórz",3087584,"PL","PLA124",""
"Tamagotchi",50.09713,18.54179,56330,"TACONAFIDE","x2y2V8LpbHk","PL","Rybnik",3086586,"PL","PLA124",""
"Tamagotchi",50.13717,18.96641,35513,"TACONAFIDE","x2y2V8LpbHk","PL","Tychy",3082914,"PL","PLA124",""
"Tamagotchi",50.20528,19.27498,26285,"TACONAFIDE","x2y2V8LpbHk","PL","Jaworzno",3097333,"PL","PLA124",""
"Tamagotchi",50.20745,19.16668,12257,"TACONAFIDE","x2y2V8LpbHk","PL","Mysłowice",3091232,"PL","PLA124",""
"Tamagotchi",50.2584,18.85632,28456,"TACONAFIDE","x2y2V8LpbHk","PL","Ruda Śląska",3086800,"PL","PLA124",""
"Tamagotchi",50.25841,19.02754,975927,"TACONAFIDE","x2y2V8LpbHk","PL","Katowice",3096472,"PL","PLA124",""
"Tamagotchi",50.28682,19.10385,60828,"TACONAFIDE","x2y2V8LpbHk","PL","Sosnowiec",3085128,"PL","PLA124",""
"Tamagotchi",50.28709,21.4239,24835,"TACONAFIDE","x2y2V8LpbHk","PL","Mielec",764849,"PL","PLA118",""
"Tamagotchi",50.29636,18.91726,6400,"TACONAFIDE","x2y2V8LpbHk","PL","Świętochłowice",3083988,"PL","PLA124",""
"Tamagotchi",50.29761,18.67658,67775,"TACONAFIDE","x2y2V8LpbHk","PL","Gliwice",3099230,"PL","PLA124",""
"Tamagotchi",50.30582,18.9742,28414,"TACONAFIDE","x2y2V8LpbHk","PL","Chorzów",3101619,"PL","PLA124",""
"Tamagotchi",50.31818,19.2374,41815,"TACONAFIDE","x2y2V8LpbHk","PL","Dąbrowa Górnicza",3100796,"PL","PLA124",""
"Tamagotchi",50.32492,18.78576,35227,"TACONAFIDE","x2y2V8LpbHk","PL","Zabrze",3080985,"PL","PLA124",""
"Tamagotchi",50.32738,19.02901,18196,"TACONAFIDE","x2y2V8LpbHk","PL","Siemianowice Śląskie",3086024,"PL","PLA124",""
"Tamagotchi",50.34802,18.93282,40673,"TACONAFIDE","x2y2V8LpbHk","PL","Bytom",3101950,"PL","PLA124",""
"Tamagotchi",50.34984,18.22606,12521,"TACONAFIDE","x2y2V8LpbHk","PL","Kędzierzyn-Koźle",3096372,"PL","PLA116",""
"Tamagotchi",50.38017,18.92653,14266,"TACONAFIDE","x2y2V8LpbHk","PL","Piekary Śląskie",3089125,"PL","PLA124",""
"Tamagotchi",50.44548,18.86147,12763,"TACONAFIDE","x2y2V8LpbHk","PL","Tarnowskie Góry",3083440,"PL","PLA124",""
"Tamagotchi",50.57304,21.67937,15984,"TACONAFIDE","x2y2V8LpbHk","PL","Tarnobrzeg",757033,"PL","PLA118",""
"Tamagotchi",50.67211,17.92533,28364,"TACONAFIDE","x2y2V8LpbHk","PL","Opole",3090048,"PL","PLA116",""
"Tamagotchi",50.72314,23.25196,28871,"TACONAFIDE","x2y2V8LpbHk","PL","Zamość",753866,"PL","PLA106",""
"Tamagotchi",50.77141,16.28432,12634,"TACONAFIDE","x2y2V8LpbHk","PL","Wałbrzych",3082707,"PL","PLA102",""
"Tamagotchi",50.79646,19.12409,97217,"TACONAFIDE","x2y2V8LpbHk","PL","Częstochowa",3100946,"PL","PLA124",""
"Tamagotchi",50.84378,16.48859,15540,"TACONAFIDE","x2y2V8LpbHk","PL","Świdnica",3084093,"PL","PLA102",""
"Tamagotchi",50.87033,20.62752,113693,"TACONAFIDE","x2y2V8LpbHk","PL","Kielce",769250,"PL","PLA126",""
"Tamagotchi",50.89973,15.72899,11191,"TACONAFIDE","x2y2V8LpbHk","PL","Jelenia Góra",3097257,"PL","PLA102",""
"Tamagotchi",51.0374,21.07126,10234,"TACONAFIDE","x2y2V8LpbHk","PL","Starachowice",758390,"PL","PLA126",""
"Tamagotchi",51.1,17.03333,1285415,"TACONAFIDE","x2y2V8LpbHk","PL","Wrocław",3081368,"PL","PLA102",""
"Tamagotchi",51.14312,23.4716,17111,"TACONAFIDE","x2y2V8LpbHk","PL","Chełm",774558,"PL","PLA106",""
"Tamagotchi",51.21006,16.1619,10439,"TACONAFIDE","x2y2V8LpbHk","PL","Legnica",3093692,"PL","PLA102",""
"Tamagotchi",51.25,22.56667,644200,"TACONAFIDE","x2y2V8LpbHk","PL","Lublin",765876,"PL","PLA106",""
"Tamagotchi",51.36883,19.35671,15056,"TACONAFIDE","x2y2V8LpbHk","PL","Bełchatów",3103709,"PL","PLA110",""
"Tamagotchi",51.40253,21.14714,213834,"TACONAFIDE","x2y2V8LpbHk","PL","Radom",760778,"PL","PLA114",""
"Tamagotchi",51.40547,19.70321,10508,"TACONAFIDE","x2y2V8LpbHk","PL","Piotrków Trybunalski",3088972,"PL","PLA110",""
"Tamagotchi",51.41655,21.96939,10112,"TACONAFIDE","x2y2V8LpbHk","PL","Puławy",760924,"PL","PLA106",""
"Tamagotchi",51.53131,20.00855,12383,"TACONAFIDE","x2y2V8LpbHk","PL","Tomaszów Mazowiecki",756867,"PL","PLA110",""
"Tamagotchi",51.59915,18.93974,14722,"TACONAFIDE","x2y2V8LpbHk","PL","Zduńska Wola",3080414,"PL","PLA110",""
"Tamagotchi",51.65501,17.80686,36592,"TACONAFIDE","x2y2V8LpbHk","PL","Ostrów Wielkopolski",3089684,"PL","PLA130",""
"Tamagotchi",51.66361,16.0845,6134,"TACONAFIDE","x2y2V8LpbHk","PL","Głogów",3099213,"PL","PLA102",""
"Tamagotchi",51.75,19.46667,401187,"TACONAFIDE","x2y2V8LpbHk","PL","Łódź",3093133,"PL","PLA110",""
"Tamagotchi",51.76109,18.09102,46084,"TACONAFIDE","x2y2V8LpbHk","PL","Kalisz",3096880,"PL","PLA130",""
"Tamagotchi",51.84034,16.57494,14038,"TACONAFIDE","x2y2V8LpbHk","PL","Leszno",3093524,"PL","PLA130",""
"Tamagotchi",51.93548,15.50643,37617,"TACONAFIDE","x2y2V8LpbHk","PL","Zielona Góra",3080165,"PL","PLA108",""
