"artist_name","latitude","longitude","views","track_link","track_name","rank","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_admin_2","boundaries_admin_3","boundaries_admin_4","boundaries_admin_5","boundaries_postal_1","boundaries_postal_2","boundaries_postal_3","boundaries_postal_4"
"Feduk",53.20007,50.15,165296,"wOBnq0Ewz5k","Розовое вино",0,"RU","Samara",499099,"RU","RUA17","RUA236","RUA336401",NULL,"RUA536401383",NULL,NULL,NULL,NULL
"Vremya i Steklo",47.23135,39.72328,236017,"q--5Ht49vNY","Тролль",0,"RU","Rostov-na-Donu",501175,"RU","RUA12","RUA260","RUA360401",NULL,"RUA560401368",NULL,NULL,NULL,NULL
"Vremya i Steklo",44.04861,43.05944,92699,"q--5Ht49vNY","Тролль",0,"RU","Pyatigorsk",503550,"RU","RUA18","RUA207","RUA307427",NULL,NULL,"RUP135",NULL,NULL,NULL
"Vremya i Steklo",55.42419,37.55472,54411,"q--5Ht49vNY","Тролль",0,"RU","Podolsk",508101,"RU","RUA11","RUA246","RUA346460",NULL,NULL,"RUP114",NULL,NULL,NULL
"Feduk",61.78491,34.34691,40909,"wOBnq0Ewz5k","Розовое вино",0,"RU","Petrozavodsk",509820,"RU","RUA13","RUA286","RUA386401",NULL,NULL,"RUP118",NULL,NULL,NULL
"Feduk",58.01046,56.25017,205369,"wOBnq0Ewz5k","Розовое вино",0,"RU","Perm",511196,"RU","RUA17","RUA257","RUA357401",NULL,"RUA557401372",NULL,NULL,NULL,NULL
"Feduk",53.20066,45.00464,83692,"wOBnq0Ewz5k","Розовое вино",0,"RU","Penza",511565,"RU","RUA17","RUA256","RUA356401",NULL,"RUA556401364",NULL,NULL,NULL,NULL
"Vremya i Steklo",51.7727,55.0988,109982,"q--5Ht49vNY","Тролль",0,"RU","Orenburg",515003,"RU","RUA17","RUA253","RUA353401",NULL,"RUA553401373",NULL,NULL,NULL,NULL
"Feduk",52.96508,36.07849,48011,"wOBnq0Ewz5k","Розовое вино",0,"RU","Orel",515012,"RU","RUA11","RUA254","RUA354401",NULL,"RUA554401364",NULL,NULL,NULL,NULL
"Vremya i Steklo",55.80672,38.96178,13333,"q--5Ht49vNY","Тролль",0,"RU","Orekhovo-Zuyevo",515024,"RU","RUA11","RUA246","RUA346457",NULL,NULL,"RUP114",NULL,NULL,NULL
"Feduk",55.67798,37.27773,29764,"wOBnq0Ewz5k","Розовое вино",0,"RU","Odintsovo",516215,"RU","RUA11","RUA246","RUA346241",NULL,NULL,"RUP114",NULL,NULL,NULL
"Feduk",56.32867,44.00205,275237,"wOBnq0Ewz5k","Розовое вино",0,"RU","Nizhniy Novgorod",520555,"RU","RUA17","RUA222","RUA322401",NULL,"RUA522401373",NULL,NULL,NULL,NULL
"Vremya i Steklo",43.49806,43.61889,57665,"q--5Ht49vNY","Тролль",0,"RU","Nal'chik",523523,"RU","RUA18","RUA283","RUA383401",NULL,NULL,"RUP136",NULL,NULL,NULL
"Vremya i Steklo",55.72545,52.41122,94592,"q--5Ht49vNY","Тролль",0,"RU","Naberezhnyye Chelny",523750,"RU","RUA17","RUA292","RUA392430",NULL,NULL,"RUP142",NULL,NULL,NULL
"Feduk",55.91163,37.73076,38598,"wOBnq0Ewz5k","Розовое вино",0,"RU","Mytishchi",523812,"RU","RUA11","RUA246","RUA346234",NULL,NULL,"RUP114",NULL,NULL,NULL
"Vremya i Steklo",68.97917,33.09251,55040,"q--5Ht49vNY","Тролль",0,"RU","Murmansk",524305,"RU","RUA13","RUA247","RUA347401",NULL,"RUA547401367",NULL,NULL,NULL,NULL
"Vremya i Steklo",42.97638,47.50236,157066,"q--5Ht49vNY","Тролль",0,"RU","Makhachkala",532096,"RU","RUA18","RUA282","RUA382401",NULL,"RUA582401365",NULL,NULL,NULL,NULL
"Vremya i Steklo",53.41861,59.04722,44077,"q--5Ht49vNY","Тролль",0,"RU","Magnitogorsk",532288,"RU","RUA16","RUA275","RUA375438",NULL,"RUA575438369",NULL,NULL,NULL,NULL
"Feduk",55.67719,37.89322,28064,"wOBnq0Ewz5k","Розовое вино",0,"RU","Lyubertsy",532615,"RU","RUA11","RUA246","RUA346231",NULL,NULL,"RUP114",NULL,NULL,NULL
"Vremya i Steklo",52.60311,39.57076,80708,"q--5Ht49vNY","Тролль",0,"RU","Lipetsk",535121,"RU","RUA11","RUA242","RUA342401",NULL,"RUA542401368",NULL,NULL,NULL,NULL
"Vremya i Steklo",51.73733,36.18735,58304,"q--5Ht49vNY","Тролль",0,"RU","Kursk",538560,"RU","RUA11","RUA238","RUA338401",NULL,"RUA538401365",NULL,NULL,NULL,NULL
"Vremya i Steklo",45.04484,38.97603,698885,"q--5Ht49vNY","Тролль",0,"RU","Krasnodar",542420,"RU","RUA12","RUA203","RUA303401",NULL,"RUA503401364",NULL,NULL,NULL,NULL
"Feduk",57.76647,40.92686,50478,"wOBnq0Ewz5k","Розовое вино",0,"RU","Kostroma",543878,"RU","RUA11","RUA234","RUA334401",NULL,NULL,"RUP115",NULL,NULL,NULL
"Feduk",58.59665,49.66007,91941,"wOBnq0Ewz5k","Розовое вино",0,"RU","Kirov",548408,"RU","RUA17","RUA233","RUA333401",NULL,"RUA533401361",NULL,NULL,NULL,NULL
"Feduk",55.89704,37.42969,32061,"wOBnq0Ewz5k","Розовое вино",0,"RU","Khimki",550280,"RU","RUA11","RUA246","RUA346483",NULL,NULL,"RUP114",NULL,NULL,NULL
"Feduk",55.78874,49.12214,238414,"wOBnq0Ewz5k","Розовое вино",0,"RU","Kazan",551487,"RU","RUA17","RUA292","RUA392401",NULL,"RUA592401367",NULL,NULL,NULL,NULL
"Vremya i Steklo",54.5293,36.27542,136045,"q--5Ht49vNY","Тролль",0,"RU","Kaluga",553915,"RU","RUA11","RUA229","RUA329401",NULL,"RUA529401370",NULL,NULL,NULL,NULL
"Feduk",55.91417,37.82556,23528,"wOBnq0Ewz5k","Розовое вино",0,"RU","Korolev",554233,"RU","RUA11","RUA246","RUA346434",NULL,NULL,"RUP114",NULL,NULL,NULL
"Vremya i Steklo",54.70649,20.51095,86328,"q--5Ht49vNY","Тролль",0,"RU","Kaliningrad",554234,"RU","RUA13","RUA227","RUA327401",NULL,"RUA527401373",NULL,NULL,NULL,NULL
"Feduk",56.84976,53.20448,113012,"wOBnq0Ewz5k","Розовое вино",0,"RU","Izhevsk",554840,"RU","RUA17","RUA294","RUA394401",NULL,"RUA594401375",NULL,NULL,NULL,NULL
"Feduk",56.99719,40.97139,65707,"wOBnq0Ewz5k","Розовое вино",0,"RU","Ivanovo",555312,"RU","RUA11","RUA224","RUA324401",NULL,"RUA524401370",NULL,NULL,NULL,NULL
"Vremya i Steklo",43.31195,45.68895,75575,"q--5Ht49vNY","Тролль",0,"RU","Groznyy",558418,"RU","RUA18","RUA296","RUA396401",NULL,NULL,"RUP136",NULL,NULL,NULL
"Vremya i Steklo",44.22333,42.05778,25875,"q--5Ht49vNY","Тролль",0,"RU","Cherkessk",569154,"RU","RUA18","RUA291","RUA391401",NULL,NULL,"RUP136",NULL,NULL,NULL
"Feduk",59.13333,37.9,32063,"wOBnq0Ewz5k","Розовое вино",0,"RU","Cherepovets",569223,"RU","RUA13","RUA219","RUA319430",NULL,NULL,"RUP116",NULL,NULL,NULL
"Feduk",56.13222,47.25194,94223,"wOBnq0Ewz5k","Розовое вино",0,"RU","Cheboksary",569696,"RU","RUA17","RUA297","RUA397401",NULL,"RUA597401368",NULL,NULL,NULL,NULL
"Vremya i Steklo",53.25209,34.37167,61422,"q--5Ht49vNY","Тролль",0,"RU","Bryansk",571476,"RU","RUA11","RUA215","RUA315401",NULL,"RUA515401375",NULL,NULL,NULL,NULL
"Vremya i Steklo",50.61074,36.58015,73928,"q--5Ht49vNY","Тролль",0,"RU","Belgorod",578072,"RU","RUA11","RUA214","RUA314401",NULL,"RUA514401365",NULL,NULL,NULL,NULL
"Vremya i Steklo",55.80945,37.95806,75427,"q--5Ht49vNY","Тролль",0,"RU","Balashikha",579464,"RU","RUA11","RUA246","RUA346404",NULL,NULL,"RUP114",NULL,NULL,NULL
"Vremya i Steklo",46.34968,48.04076,86878,"q--5Ht49vNY","Тролль",0,"RU","Astrakhan",580497,"RU","RUA12","RUA212","RUA312401",NULL,"RUA512401367",NULL,NULL,NULL,NULL
"Feduk",64.5401,40.5433,58272,"wOBnq0Ewz5k","Розовое вино",0,"RU","Arkhangel'sk",581049,"RU","RUA13","RUA211","RUA311401",NULL,"RUA511401370",NULL,NULL,NULL,NULL
"Vremya i Steklo",54.90442,52.3154,52411,"q--5Ht49vNY","Тролль",0,"RU","Al'met'yevsk",582432,"RU","RUA17","RUA292","RUA392405",NULL,NULL,"RUP142",NULL,NULL,NULL
"--",40.58972,49.66861,497209,"gYGuiuVgse4","Vasif Azimov Derdimi Dinle 2017",0,"AZ","Sumqayit",584923,"AZ","AZA101","AZA20164",NULL,NULL,NULL,"AZP150",NULL,NULL,NULL
"--",40.68278,46.36056,62900,"gYGuiuVgse4","Vasif Azimov Derdimi Dinle 2017",0,"AZ","Ganja",586523,"AZ","AZA105","AZA20532",NULL,NULL,NULL,"AZP120",NULL,NULL,NULL
"--",40.37767,49.89201,1771104,"gYGuiuVgse4","Vasif Azimov Derdimi Dinle 2017",0,"AZ","Baku",587084,"AZ","AZA103","AZA20320",NULL,NULL,NULL,"AZP110",NULL,NULL,NULL
"Ed Sheeran",58.38062,26.72509,55167,"2Vv-BfVoq4g","Perfect",0,"EE","Tartu",588335,"EE","EEA178","EEA20795",NULL,NULL,NULL,"EEP151","EEP251007",NULL,NULL
"Ed Sheeran",59.43696,24.75353,277215,"2Vv-BfVoq4g","Perfect",0,"EE","Tallinn",588409,"EE","EEA137","EEA20784",NULL,NULL,NULL,"EEP110","EEP210111",NULL,NULL
"Ed Sheeran",58.38588,24.49711,19256,"2Vv-BfVoq4g","Perfect",0,"EE","Paernu",589580,"EE","EEA167","EEA20625",NULL,NULL,NULL,"EEP180","EEP280011",NULL,NULL
"Ed Sheeran",54.68916,25.2798,735839,"2Vv-BfVoq4g","Perfect",0,"LT","Vilnius",593116,"LT","LTA110","LTA21013",NULL,NULL,NULL,"LTP101","LTP201102",NULL,NULL
"Ed Sheeran",55.93333,23.31667,71572,"2Vv-BfVoq4g","Perfect",0,"LT","Siauliai",594739,"LT","LTA106","LTA20629",NULL,NULL,NULL,"LTP176","LTP276241",NULL,NULL
"Ed Sheeran",55.73333,24.35,52621,"2Vv-BfVoq4g","Perfect",0,"LT","Panevezys",596128,"LT","LTA105","LTA20527",NULL,NULL,NULL,"LTP135","LTP235160",NULL,NULL
"Ed Sheeran",56.31667,22.33333,18514,"2Vv-BfVoq4g","Perfect",0,"LT","Mazeikiai",597188,"LT","LTA108","LTA20861",NULL,NULL,NULL,"LTP189","LTP289227",NULL,NULL
"Ed Sheeran",54.55991,23.35412,21339,"2Vv-BfVoq4g","Perfect",0,"LT","Marijampole",597231,"LT","LTA104","LTA20418",NULL,NULL,NULL,"LTP168","LTP268176",NULL,NULL
"Ed Sheeran",55.70888,21.14312,97009,"2Vv-BfVoq4g","Perfect",0,"LT","Klaipeda",598098,"LT","LTA103","LTA20321",NULL,NULL,NULL,"LTP191","LTP291251",NULL,NULL
"Ed Sheeran",54.90272,23.90961,292839,"2Vv-BfVoq4g","Perfect",0,"LT","Kaunas",598316,"LT","LTA102","LTA20219",NULL,NULL,NULL,"LTP144","LTP244203",NULL,NULL
"Ed Sheeran",54.39635,24.04142,24559,"2Vv-BfVoq4g","Perfect",0,"LT","Alytus",601084,"LT","LTA101","LTA20111",NULL,NULL,NULL,"LTP162","LTP262116",NULL,NULL
"Ed Sheeran",63.82842,20.25972,20675,"2Vv-BfVoq4g","Perfect",0,"SE","Umea",602150,"SE","SEA124","SEA264","SEA32480",NULL,NULL,"SEP190",NULL,NULL,NULL
"Ed Sheeran",65.58415,22.15465,10330,"2Vv-BfVoq4g","Perfect",0,"SE","Lulea",604490,"SE","SEA125","SEA268","SEA32580",NULL,NULL,"SEP197",NULL,NULL,NULL
"PSY",51.23333,51.36667,129215,"9bZkp7q19f0","Gangnam Style",0,"KZ","Oral",608668,"KZ","KZA127","KZA22710",NULL,NULL,NULL,"KZP109","KZP20900",NULL,NULL
"Vremya i Steklo",49.83333,73.1658,171599,"q--5Ht49vNY","Тролль",0,"KZ","Karagandy",609655,"KZ","KZA135","KZA23510",NULL,NULL,NULL,"KZP110","KZP21000",NULL,NULL
"PSY",47.11667,51.88333,396642,"9bZkp7q19f0","Gangnam Style",0,"KZ","Atyrau",610529,"KZ","KZA123","KZA22310",NULL,NULL,NULL,"KZP106","KZP20600",NULL,NULL
"PSY",50.27969,57.20718,242094,"9bZkp7q19f0","Gangnam Style",0,"KZ","Aqtobe",610611,"KZ","KZA115","KZA21510",NULL,NULL,NULL,"KZP103","KZP20300",NULL,NULL
"PSY",43.65,51.16667,65307,"9bZkp7q19f0","Gangnam Style",0,"KZ","Aktau",610612,"KZ","KZA147","KZA24710",NULL,NULL,NULL,"KZP113","KZP21300",NULL,NULL
"Luis Fonsi",42.5088,41.87088,24964,"kJQP7kiw5Fk","Despacito",0,"GE","Zugdidi",610824,"GE","GEA109","GEA20903",NULL,NULL,NULL,"GEP121",NULL,NULL,NULL
"Alex Mica",41.69411,44.83368,995882,"ECIU3SQyUU4","Dalinda",0,"GE","Tbilisi",611717,"GE","GEA101","GEA20101",NULL,NULL,NULL,"GEP101",NULL,NULL,NULL
"Alex Mica",42.26791,42.69459,113101,"ECIU3SQyUU4","Dalinda",0,"GE","Kutaisi",613607,"GE","GEA105","GEA20501",NULL,NULL,NULL,"GEP146",NULL,NULL,NULL
"Luis Fonsi",41.64228,41.63392,121430,"kJQP7kiw5Fk","Despacito",0,"GE","Batumi",615532,"GE","GEA103","GEA20301",NULL,NULL,NULL,"GEP160",NULL,NULL,NULL
"Martin Mkrtchyan",40.18111,44.51361,1112437,"vbFxb22vu_M","Qefs Milion A",0,"AM","Yerevan",616052,"AM","AMA101",NULL,NULL,NULL,NULL,"AMP100",NULL,NULL,NULL
"Vremya i Steklo",46.84274,29.62909,63993,"q--5Ht49vNY","Тролль",0,"MD","Tiraspol",617239,"MD","MDA19801000","MDA29801000",NULL,NULL,NULL,"MDP133","MDP23300",NULL,NULL
"Ioana Ignat",47.00556,28.8575,420137,"opWD4wILjmg","Nu ma uita",0,"MD","Chisinau",618426,"MD","MDA10101000","MDA20110000",NULL,NULL,NULL,"MDP120","MDP22038",NULL,NULL
"Vremya i Steklo",47.76314,27.92932,24302,"q--5Ht49vNY","Тролль",0,"MD","Balti",618605,"MD","MDA10301000","MDA20301000",NULL,NULL,NULL,"MDP131","MDP23121",NULL,NULL
"Vremya i Steklo",55.1904,30.2049,176525,"q--5Ht49vNY","Тролль",0,"BY","Vitebsk",620127,"BY","BYA12","BYA22401",NULL,NULL,NULL,"BYP121","BYP2210015",NULL,NULL
"Vremya i Steklo",53.9,27.56667,363453,"q--5Ht49vNY","Тролль",0,"BY","Minsk",625144,"BY","BYA15","BYA25268",NULL,NULL,NULL,"BYP122","BYP2220030",NULL,NULL
"Vremya i Steklo",53.9168,30.3449,165052,"q--5Ht49vNY","Тролль",0,"BY","Mahilyow",625665,"BY","BYA17","BYA27401",NULL,NULL,NULL,"BYP121","BYP2212010",NULL,NULL
"Vremya i Steklo",53.6884,23.8258,202766,"q--5Ht49vNY","Тролль",0,"BY","Hrodna",627904,"BY","BYA14","BYA24401",NULL,NULL,NULL,"BYP123","BYP2230029",NULL,NULL
"Vremya i Steklo",52.4345,30.9754,250080,"q--5Ht49vNY","Тролль",0,"BY","Gomel",627907,"BY","BYA13","BYA23401",NULL,NULL,NULL,"BYP124","BYP2246014",NULL,NULL
"Vremya i Steklo",52.09755,23.68775,226858,"q--5Ht49vNY","Тролль",0,"BY","Brest",629634,"BY","BYA11","BYA21401",NULL,NULL,NULL,"BYP122","BYP2224005",NULL,NULL
"Ed Sheeran",47.2,23.05,43395,"2Vv-BfVoq4g","Perfect",0,"RO","Zalau",662334,"RO","ROA131","ROA2139704",NULL,NULL,NULL,"ROP145","ROP2450000",NULL,NULL
"Ed Sheeran",46.63333,27.73333,43733,"2Vv-BfVoq4g","Perfect",0,"RO","Vaslui",663118,"RO","ROA137","ROA2161945",NULL,NULL,NULL,"ROP173","ROP2730100",NULL,NULL
"Ed Sheeran",46.56667,23.78333,26010,"2Vv-BfVoq4g","Perfect",0,"RO","Turda",664460,"RO","ROA112","ROA2055259",NULL,NULL,NULL,"ROP140","ROP2401100",NULL,NULL
"Ed Sheeran",45.16667,28.8,31732,"2Vv-BfVoq4g","Perfect",0,"RO","Tulcea",664518,"RO","ROA136","ROA2159614",NULL,NULL,NULL,"ROP182","ROP2820000",NULL,NULL
"Ed Sheeran",46.54245,24.55747,157608,"2Vv-BfVoq4g","Perfect",0,"RO","Targu-Mures",665004,"RO","ROA126","ROA2114319",NULL,NULL,NULL,"ROP154","ROP2540000",NULL,NULL
"Ed Sheeran",44.92543,25.4567,60334,"2Vv-BfVoq4g","Perfect",0,"RO","Targoviste",665024,"RO","ROA115","ROA2065342",NULL,NULL,NULL,"ROP113","ROP2130000",NULL,NULL
"Ed Sheeran",45.75372,21.22571,517665,"2Vv-BfVoq4g","Perfect",0,"RO","Timisoara",665087,"RO","ROA135","ROA2155243",NULL,NULL,NULL,"ROP130","ROP2300000",NULL,NULL
"Ioana Ignat",45.84973,27.43441,28915,"opWD4wILjmg","Nu ma uita",0,"RO","Tecuci",665355,"RO","ROA117","ROA2075203",NULL,NULL,NULL,"ROP180","ROP2805300",NULL,NULL
"Ed Sheeran",47.63333,26.25,94657,"2Vv-BfVoq4g","Perfect",0,"RO","Suceava",665850,"RO","ROA133","ROA2146263",NULL,NULL,NULL,"ROP172","ROP2720200",NULL,NULL
"Ed Sheeran",44.43333,24.36667,44437,"2Vv-BfVoq4g","Perfect",0,"RO","Slatina",666767,"RO","ROA128","ROA2125347",NULL,NULL,NULL,"ROP123","ROP2230000",NULL,NULL
"Ed Sheeran",47.93195,23.88603,21361,"2Vv-BfVoq4g","Perfect",0,"RO","Sighetu Marmatiei",667227,"RO","ROA124","ROA2106559",NULL,NULL,NULL,"ROP143","ROP2435500",NULL,NULL
"Ed Sheeran",45.8,24.15,161829,"2Vv-BfVoq4g","Perfect",0,"RO","Sibiu",667268,"RO","ROA132","ROA2143450",NULL,NULL,NULL,"ROP155","ROP2550100",NULL,NULL
"Ed Sheeran",45.86667,25.78333,27627,"2Vv-BfVoq4g","Perfect",0,"RO","Sfantu-Gheorghe",667303,"RO","ROA114","ROA2063394",NULL,NULL,NULL,"ROP152","ROP2520000",NULL,NULL
"Ed Sheeran",47.79926,22.86255,114768,"2Vv-BfVoq4g","Perfect",0,"RO","Satu Mare",667873,"RO","ROA130","ROA2136483",NULL,NULL,NULL,"ROP144","ROP2440000",NULL,NULL
"Ed Sheeran",46.92119,26.92646,31789,"2Vv-BfVoq4g","Perfect",0,"RO","Roman",668732,"RO","ROA127","ROA2120860",NULL,NULL,NULL,"ROP161","ROP2611000",NULL,NULL
"Ed Sheeran",45.1,24.36667,64940,"2Vv-BfVoq4g","Perfect",0,"RO","Ramnicu Valcea",668872,"RO","ROA138","ROA2167473",NULL,NULL,NULL,"ROP124","ROP2240000",NULL,NULL
"Ed Sheeran",45.30083,21.88917,34634,"2Vv-BfVoq4g","Perfect",0,"RO","Resita",668954,"RO","ROA111","ROA2050790",NULL,NULL,NULL,"ROP132","ROP2320000",NULL,NULL
"Ed Sheeran",44.95,26.01667,165915,"2Vv-BfVoq4g","Perfect",0,"RO","Ploiesti",670474,"RO","ROA129","ROA2130534",NULL,NULL,NULL,"ROP110","ROP2100100",NULL,NULL
"Ed Sheeran",44.85,24.86667,125429,"2Vv-BfVoq4g","Perfect",0,"RO","Pitesti",670609,"RO","ROA103","ROA2013169",NULL,NULL,NULL,"ROP111","ROP2110400",NULL,NULL
"Ed Sheeran",46.91667,26.33333,50523,"2Vv-BfVoq4g","Perfect",0,"RO","Piatra Neamt",670889,"RO","ROA127","ROA2120726",NULL,NULL,NULL,"ROP161","ROP2610002",NULL,NULL
"Ed Sheeran",45.41667,23.36667,29585,"2Vv-BfVoq4g","Perfect",0,"RO","Petrosani",670938,"RO","ROA120","ROA2086990",NULL,NULL,NULL,"ROP133","ROP2332000",NULL,NULL
"Ed Sheeran",47.0458,21.91833,212319,"2Vv-BfVoq4g","Perfect",0,"RO","Oradea",671768,"RO","ROA105","ROA2026564",NULL,NULL,NULL,"ROP141","ROP2410000",NULL,NULL
"Ed Sheeran",46.35,25.8,26884,"2Vv-BfVoq4g","Perfect",0,"RO","Miercurea-Ciuc",673441,"RO","ROA119","ROA2083320",NULL,NULL,NULL,"ROP153","ROP2530100",NULL,NULL
"Ed Sheeran",46.16667,24.35,20084,"2Vv-BfVoq4g","Perfect",0,"RO","Medias",673634,"RO","ROA132","ROA2143619",NULL,NULL,NULL,"ROP155","ROP2551000",NULL,NULL
"Ed Sheeran",44.25,28.28333,12804,"2Vv-BfVoq4g","Perfect",0,"RO","Medgidia",673636,"RO","ROA113","ROA2060847",NULL,NULL,NULL,"ROP190","ROP2905600",NULL,NULL
"Ed Sheeran",45.68861,21.90306,20080,"2Vv-BfVoq4g","Perfect",0,"RO","Lugoj",674531,"RO","ROA135","ROA2155350",NULL,NULL,NULL,"ROP130","ROP2305500",NULL,NULL
"Ed Sheeran",47.16667,27.6,544619,"2Vv-BfVoq4g","Perfect",0,"RO","Iasi",675810,"RO","ROA122","ROA2095060",NULL,NULL,NULL,"ROP170","ROP2700300",NULL,NULL
"Ed Sheeran",45.75,22.9,24903,"2Vv-BfVoq4g","Perfect",0,"RO","Hunedoara",675918,"RO","ROA120","ROA2086810",NULL,NULL,NULL,"ROP133","ROP2331100",NULL,NULL
"Ed Sheeran",43.88333,25.96667,26151,"2Vv-BfVoq4g","Perfect",0,"RO","Giurgiu",677106,"RO","ROA152","ROA2100521",NULL,NULL,NULL,"ROP108","ROP2080000",NULL,NULL
"Ed Sheeran",45.45,28.05,171250,"2Vv-BfVoq4g","Perfect",0,"RO","Galati",677697,"RO","ROA117","ROA2075098",NULL,NULL,NULL,"ROP180","ROP2800100",NULL,NULL
"Ed Sheeran",45.7,27.18333,50790,"2Vv-BfVoq4g","Perfect",0,"RO","Focsani",678015,"RO","ROA139","ROA2174744",NULL,NULL,NULL,"ROP162","ROP2620000",NULL,NULL
"Ed Sheeran",44.63194,22.65611,31934,"2Vv-BfVoq4g","Perfect",0,"RO","Drobeta-Turnu Severin",678817,"RO","ROA125","ROA2109773",NULL,NULL,NULL,"ROP122","ROP2220100",NULL,NULL
"Ed Sheeran",45.88333,22.9,42079,"2Vv-BfVoq4g","Perfect",0,"RO","Deva",679452,"RO","ROA120","ROA2086687",NULL,NULL,NULL,"ROP133","ROP2330000",NULL,NULL
"Ed Sheeran",44.31667,23.8,193907,"2Vv-BfVoq4g","Perfect",0,"RO","Craiova",680332,"RO","ROA116","ROA2069900",NULL,NULL,NULL,"ROP120","ROP2200700",NULL,NULL
"Ed Sheeran",44.18073,28.63432,199026,"2Vv-BfVoq4g","Perfect",0,"RO","Constanta",680963,"RO","ROA113","ROA2060419",NULL,NULL,NULL,"ROP190","ROP2900200",NULL,NULL
"Ed Sheeran",46.76667,23.6,715057,"2Vv-BfVoq4g","Perfect",0,"RO","Cluj-Napoca",681290,"RO","ROA112","ROA2054975",NULL,NULL,NULL,"ROP140","ROP2400100",NULL,NULL
"Ed Sheeran",45.12619,25.73496,17628,"2Vv-BfVoq4g","Perfect",0,"RO","Campina",681862,"RO","ROA129","ROA2131256",NULL,NULL,NULL,"ROP110","ROP2105600",NULL,NULL
"Camila Cabello",45.15,26.83333,75755,"BQ0mxQXmLsk","Havana",0,"RO","Buzau",683123,"RO","ROA110","ROA2044818",NULL,NULL,NULL,"ROP112","ROP2120000",NULL,NULL
"Ed Sheeran",44.43225,26.10626,3135402,"2Vv-BfVoq4g","Perfect",0,"RO","Bucharest",683506,"RO","ROA140","ROA2179132",NULL,NULL,NULL,"ROP103","ROP2030200",NULL,NULL
"Ed Sheeran",45.64861,25.60613,263073,"2Vv-BfVoq4g","Perfect",0,"RO","Brasov",683844,"RO","ROA108","ROA2040198",NULL,NULL,NULL,"ROP150","ROP2500000",NULL,NULL
"Camila Cabello",45.26667,27.98333,50352,"BQ0mxQXmLsk","Havana",0,"RO","Braila",683902,"RO","ROA109","ROA2043493",NULL,NULL,NULL,"ROP181","ROP2817086",NULL,NULL
"Ed Sheeran",47.75,26.66667,74479,"2Vv-BfVoq4g","Perfect",0,"RO","Botosani",684039,"RO","ROA107","ROA2035731",NULL,NULL,NULL,"ROP171","ROP2710200",NULL,NULL
"Ed Sheeran",47.13316,24.50011,60576,"2Vv-BfVoq4g","Perfect",0,"RO","Bistrita",684657,"RO","ROA106","ROA2032394",NULL,NULL,NULL,"ROP142","ROP2420000",NULL,NULL
"Ioana Ignat",46.23175,27.66907,25069,"opWD4wILjmg","Nu ma uita",0,"RO","Barlad",684802,"RO","ROA137","ROA2161794",NULL,NULL,NULL,"ROP173","ROP2731100",NULL,NULL
"Ed Sheeran",47.65729,23.56808,118235,"2Vv-BfVoq4g","Perfect",0,"RO","Baia Mare",685826,"RO","ROA124","ROA2106318",NULL,NULL,NULL,"ROP143","ROP2430000",NULL,NULL
"Ed Sheeran",46.56718,26.91384,108469,"2Vv-BfVoq4g","Perfect",0,"RO","Bacau",685948,"RO","ROA104","ROA2020297",NULL,NULL,NULL,"ROP160","ROP2600000",NULL,NULL
"Ed Sheeran",46.18333,21.31667,147427,"2Vv-BfVoq4g","Perfect",0,"RO","Arad",686254,"RO","ROA102","ROA2009262",NULL,NULL,NULL,"ROP131","ROP2310000",NULL,NULL
"Ioana Ignat",43.98333,25.33333,36131,"opWD4wILjmg","Nu ma uita",0,"RO","Alexandria",686502,"RO","ROA134","ROA2151790",NULL,NULL,NULL,"ROP114","ROP2140100",NULL,NULL
"Ed Sheeran",46.06667,23.58333,70618,"2Vv-BfVoq4g","Perfect",0,"RO","Alba Iulia",686578,"RO","ROA101","ROA2001017",NULL,NULL,NULL,"ROP151","ROP2510100",NULL,NULL
"Vremya i Steklo",50.26487,28.67669,123816,"q--5Ht49vNY","Тролль",0,"UA","Zhytomyr",686967,"UA","UAA118","UAA218101",NULL,NULL,NULL,"UAP110","UAP2100",NULL,NULL
"Vremya i Steklo",47.82289,35.19031,260074,"q--5Ht49vNY","Тролль",0,"UA","Zaporizhia",687700,"UA","UAA123","UAA223101",NULL,NULL,NULL,"UAP169","UAP2690",NULL,NULL
"Vremya i Steklo",49.23278,28.48097,227397,"q--5Ht49vNY","Тролль",0,"UA","Vinnytsia",689558,"UA","UAA105","UAA205101",NULL,NULL,NULL,"UAP121","UAP2210",NULL,NULL
"Vremya i Steklo",48.61667,22.3,84719,"q--5Ht49vNY","Тролль",0,"UA","Uzhgorod",690548,"UA","UAA121","UAA221101",NULL,NULL,NULL,"UAP188","UAP2880",NULL,NULL
"Vremya i Steklo",49.55342,25.58918,160213,"q--5Ht49vNY","Тролль",0,"UA","Ternopil",691650,"UA","UAA161","UAA261101",NULL,NULL,NULL,"UAP146","UAP2460",NULL,NULL
"Vremya i Steklo",50.9216,34.80029,113486,"q--5Ht49vNY","Тролль",0,"UA","Sumy",692194,"UA","UAA159","UAA259101",NULL,NULL,NULL,"UAP140","UAP2400",NULL,NULL
"Vremya i Steklo",44.95719,34.11079,47974,"q--5Ht49vNY","Тролль",0,"UA","Simferopol",693805,"UA","UAA101","UAA201101",NULL,NULL,NULL,"UAP195","UAP2950",NULL,NULL
